x,cluster_id,target
-0.266872433,266,0
0.952078691,267,1
0.278672933,267,0
0.728557341,267,0
0.143580577,267,1
0.388742658,267,0
-0.408716449,268,1
-0.423491789,268,1
0.861896595,268,0
0.956289238,268,0
0.556200389,268,0
-0.219505638,269,1
0.763328604,269,0
-0.029406339,269,1
-0.128732821,269,0
-0.946421085,269,1
-0.311854562,270,1
0.726293291,270,1
0.812669493,270,0
-0.043679734,270,0
-0.238345163,270,1
-0.690144979,271,1
-0.667695361,271,0
-0.006166522,271,1
0.497452281,271,0
0.718641625,271,1
-0.013874318,272,0
0.065083454,272,0
-0.627690893,272,0
0.238415152,272,0
-0.564842067,272,1
0.710761432,273,0
0.179004866,273,0
-0.640819435,273,1
-0.828611111,273,1
-0.196857395,273,0
-0.820002615,274,0
0.510000162,274,1
-0.032093972,274,1
-0.837023769,274,1
0.854081751,274,1
0.768795134,275,1
0.817763088,275,1
-0.71890741,275,0
-0.761544584,275,1
0.211859249,275,1
-0.484831253,276,0
0.140730427,276,0
-0.344404801,276,1
-0.447686024,276,1
-0.404485273,276,0
0.171293847,277,1
0.530650838,277,0
-0.152445284,277,0
-0.81104529,277,1
0.628648419,277,1
-0.781404501,278,0
-0.821453729,278,1
-0.517907846,278,1
0.805606748,278,0
0.752515108,278,1
-0.199599546,279,1
0.226385291,279,0
-0.541779976,279,1
0.385916423,279,0
-0.712195034,279,1
0.186258601,280,0
0.719820249,280,0
-0.251997918,280,1
-0.876092081,280,1
0.721705478,280,0
0.109732053,281,0
0.978371073,281,1
-0.44893812,281,0
-0.1119083,281,0
-0.557817653,281,1
-0.270185608,282,0
-0.127708598,282,0
0.329268405,282,1
0.046873203,282,1
0.437595016,282,0
-0.287891199,283,1
-0.039172322,283,1
-0.545343648,283,1
0.753493971,283,1
0.53402849,283,0
0.215531344,284,1
0.491463738,284,1
0.711861124,284,1
0.900815352,284,0
0.984017208,284,1
-0.677212764,285,0
-0.37641115,285,0
-0.686605307,285,0
-0.068220033,285,1
-0.585045449,285,0
-0.362743523,286,1
-0.748769075,286,0
-0.419863901,286,0
0.952758872,286,1
-0.624952079,286,1
-0.987911245,287,1
-0.002802163,287,0
-0.841992415,287,1
-0.774415215,287,0
-0.552347192,287,0
-0.924837504,288,1
-0.18938612,288,0
-0.016693203,288,0
-0.117613826,288,1
-0.625813652,288,0
0.689804313,289,0
-0.819503019,289,0
0.799733517,289,0
-0.386192205,289,1
-0.702375494,289,0
-0.483830756,290,1
0.178095767,290,0
-0.070173744,290,1
-0.908589527,290,1
-0.861537541,290,1
0.627350043,291,1
0.666822825,291,0
-0.618038109,291,1
-0.35931784,291,1
0.343567512,291,1
0.86414937,292,1
-0.680246163,292,0
0.945568468,292,1
0.013477933,292,0
-0.01945958,292,1
-0.00592391,293,1
0.081499554,293,1
-0.716625079,293,0
0.965356409,293,1
0.295767069,293,1
-0.58844182,294,0
0.998946785,294,1
-0.805185318,294,0
0.01624165,294,1
0.9183072,294,0
-0.322750526,295,1
-0.873325398,295,1
-0.393577529,295,1
-0.494926216,295,1
-0.281527841,295,1
-0.524843555,296,0
0.134051351,296,0
-0.476326619,296,1
-0.616656349,296,0
-0.452336741,296,1
0.871900116,297,0
0.84927336,297,0
0.453081679,297,1
0.331819626,297,0
0.644207803,297,1
-0.738870671,298,1
0.833536676,298,1
0.14335369,298,1
-0.723998732,298,1
-0.792551624,298,1
-0.651201483,299,1
0.245155232,299,0
0.257487577,299,0
-0.592156195,299,1
-0.368697255,299,0
-0.520838337,300,0
0.390761389,300,1
-0.971547326,300,0
-0.055615953,300,0
-0.623029441,300,0
0.519774612,301,1
-0.886613841,301,0
-0.891961333,301,0
-0.61573021,301,0
0.517789898,301,0
0.113270458,302,0
-0.935039869,302,1
0.307757644,302,0
-0.014626282,302,0
-0.52564016,302,0
0.362002083,303,0
-0.880344755,303,1
-0.573303068,303,0
0.533225746,303,0
0.866566802,303,0
0.192865257,304,1
0.172670176,304,0
0.682316507,304,1
-0.892549427,304,1
-0.089459058,304,0
0.88169816,305,1
0.031156666,305,1
0.243888799,305,0
-0.214293617,305,0
-0.217579216,305,0
0.97760861,306,0
0.531547789,306,1
-0.19657083,306,0
-0.788779129,306,1
-0.712933624,306,0
0.00133296,307,0
0.474528998,307,1
0.222924708,307,0
0.952740116,307,1
-0.996514213,307,0
-0.91506319,308,1
-0.318259194,308,1
0.760800881,308,1
-0.510195312,308,0
-0.075521785,308,1
0.277805382,309,0
-0.183173262,309,1
0.734374601,309,0
-0.158186513,309,0
0.117385847,309,1
-0.999706795,310,1
-0.577543355,310,0
0.901005253,310,0
-0.061208162,310,0
0.714756478,310,0
-0.687614045,311,1
0.214004098,311,1
-0.686786839,311,0
0.398323957,311,0
-0.987699576,311,0
-0.934454716,312,0
-0.205882128,312,1
-0.423396998,312,0
0.443330139,312,1
-0.510177954,312,0
0.213951661,313,1
-0.106748356,313,0
-0.705629225,313,0
0.205945444,313,0
-0.360535305,313,0
-0.61353096,314,0
0.741815354,314,0
0.625169924,314,0
0.54029759,314,1
0.278137835,314,1
0.410456713,315,0
0.219943278,315,0
-0.251913982,315,1
0.807420449,315,0
-0.042030305,315,1
-0.145928714,316,0
-0.734827214,316,0
-0.072265443,316,0
0.031045827,316,0
-0.771557962,316,0
0.314210316,317,1
-0.427055232,317,1
0.043711125,317,1
-0.105715945,317,0
0.169959961,317,0
0.262034562,318,1
-0.983811987,318,1
-0.757082168,318,0
0.225471881,318,0
0.517156695,318,1
-0.256535701,319,0
0.448087729,319,1
-0.79287885,319,1
-0.715956877,319,0
-0.236917846,319,0
-0.178744229,320,1
0.150652111,320,1
0.4502124,320,1
-0.660642745,320,1
-0.269451865,320,1
0.017012963,321,1
0.30224044,321,0
-0.761535791,321,1
0.003952288,321,0
-0.720603165,321,1
-0.789117776,322,0
0.930344768,322,0
-0.504976255,322,1
0.561102003,322,0
0.635291934,322,0
-0.88573847,323,0
0.764086688,323,0
-0.187846582,323,0
-0.953645967,323,0
0.104348306,323,0
0.955388921,324,1
-0.241511648,324,1
0.172141842,324,1
0.726574896,324,1
0.068455895,324,0
0.976103648,325,1
0.655421721,325,1
-0.437421358,325,1
0.299321447,325,1
0.601740133,325,0
0.529720347,326,0
0.736557522,326,0
0.490746528,326,1
0.315369144,326,0
-0.128107524,326,1
0.361894306,327,1
0.006164459,327,1
0.779869219,327,0
0.673496781,327,1
0.096256489,327,1
-0.042293144,328,0
-0.952101111,328,1
-0.144105404,328,0
0.345304414,328,1
0.071769321,328,0
-0.802172475,329,0
0.144445305,329,0
-0.459575871,329,0
0.209206338,329,0
-0.189296263,329,0
-0.471622818,330,0
-0.966171675,330,0
-0.009249704,330,0
-0.145668843,330,0
-0.385102627,330,1
0.624978692,331,0
-0.911569264,331,1
-0.466588834,331,1
0.08100643,331,1
-0.862850817,331,0
0.66486535,332,0
-0.237295918,332,0
-0.527828259,332,0
-0.433670327,332,0
0.618059508,332,1
0.244103312,333,0
-0.439652744,333,0
-0.465769239,333,0
0.728797744,333,0
-0.516861308,333,0
-0.236428634,334,0
0.279425409,334,0
-0.490820163,334,0
0.379996256,334,0
0.706281031,334,0
0.747792927,335,0
-0.696820951,335,0
0.71330143,335,0
-0.73179502,335,0
-0.487901342,335,1
-0.169484168,336,1
0.634850229,336,1
-0.655962748,336,1
-0.814742097,336,1
0.605817061,336,0
0.127153115,337,0
-0.198049606,337,1
-0.953106618,337,0
-0.967830254,337,0
0.314305134,337,0
0.270521005,338,1
-0.716921179,338,0
-0.258816504,338,0
-0.058842226,338,1
-0.519056557,338,0
0.215940774,339,0
0.196857253,339,0
-0.866351933,339,1
0.65418522,339,1
0.630710599,339,0
0.641890208,340,0
0.727134452,340,1
-0.107405642,340,0
0.218497283,340,1
0.522388824,340,0
-0.783234804,341,0
-0.524818079,341,1
-0.862370541,341,1
-0.777957161,341,0
-0.867296675,341,1
0.847926405,342,0
-0.3446357,342,0
0.809070506,342,1
-0.085006008,342,1
-0.125527011,342,1
0.27600433,343,0
0.792244818,343,1
0.573799953,343,1
0.380962039,343,0
-0.395877901,343,0
0.872133707,344,0
0.729143152,344,0
-0.029189466,344,0
-0.28844471,344,0
0.208985557,344,0
-0.866581521,345,0
0.132351652,345,0
0.524457268,345,0
0.187667917,345,1
0.422458478,345,1
0.791865086,346,0
0.093893653,346,1
-0.931581154,346,0
0.376714349,346,1
0.916311501,346,0
0.847312643,347,1
-0.793200766,347,0
-0.258684078,347,1
-0.360916254,347,0
0.687505393,347,0
-0.032420332,348,1
-0.418268508,348,1
-0.655335361,348,0
0.833891417,348,0
0.672373231,348,1
-0.131526288,349,0
0.240652255,349,0
-0.184086666,349,0
-0.254103357,349,0
0.464899153,349,1
-0.453569355,350,0
0.45633789,350,1
0.142664462,350,0
0.850433661,350,0
0.139135401,350,0
0.361632777,351,0
0.772448259,351,0
0.686462224,351,0
0.985513435,351,1
0.506032284,351,0
0.772345697,352,0
-0.368754346,352,0
0.889386693,352,1
0.794947872,352,1
-0.978496733,352,0
-0.667069736,353,0
-0.0570429,353,0
0.692918351,353,0
-0.163068776,353,1
-0.629302177,353,1
0.804322902,354,0
0.672389696,354,0
0.742882973,354,0
-0.089173618,354,0
0.214992972,354,0
0.027996228,355,1
-0.937270712,355,1
0.94657116,355,1
0.541849373,355,0
-0.552875195,355,0
-0.250163073,356,0
0.705108188,356,0
0.548456504,356,0
-0.502961721,356,0
-0.835849828,356,1
0.019892656,357,0
-0.472706045,357,0
-0.098180912,357,0
-0.26893837,357,0
0.947790492,357,0
-0.06311769,358,1
0.796696022,358,1
-0.713211379,358,1
0.060085174,358,0
-0.964757068,358,1
0.106814277,359,1
-0.563382391,359,0
0.065126556,359,1
-0.405810615,359,0
-0.831894042,359,1
-0.379385694,360,1
-0.907832032,360,1
0.64823986,360,1
-0.148454092,360,1
-0.330854281,360,1
-0.162645095,361,1
-0.279750636,361,0
-0.532458751,361,0
-0.617712229,361,1
-0.627777195,361,1
0.437074531,362,1
-0.041998003,362,0
-0.684096013,362,0
0.925540904,362,1
0.375808279,362,0
-0.274416958,363,1
0.706270165,363,1
0.740399128,363,0
0.654963212,363,0
-0.194618968,363,1
-0.448688109,364,1
0.243072024,364,0
0.721325418,364,0
0.970285735,364,0
-0.956055352,364,0
0.231961561,365,1
0.179459393,365,1
-0.483272838,365,1
0.948457875,365,0
-0.912090485,365,1
0.498817405,366,0
-0.392110366,366,1
0.111593748,366,1
0.681656281,366,1
-0.389476998,366,0
-0.358359336,367,0
-0.02690796,367,1
0.585131739,367,1
0.976444767,367,1
-0.189982656,367,1
0.704103868,368,0
-0.839219495,368,0
0.619427773,368,0
-0.942052715,368,0
0.854577967,368,0
-0.687617531,369,0
-0.88317562,369,1
0.005916537,369,1
-0.184994224,369,1
-0.380645694,369,1
-0.740265923,370,0
-0.568872503,370,0
-0.238850168,370,0
0.071427199,370,0
-0.314791923,370,1
-0.72552033,371,0
0.689981568,371,0
0.667226628,371,1
0.02076342,371,0
-0.45007634,371,1
-0.749728641,372,0
-0.138251125,372,0
-0.77256106,372,0
-0.633803749,372,0
-0.732183881,372,1
0.416004577,373,1
-0.444437629,373,1
0.292184711,373,0
0.708865038,373,1
-0.343634257,373,1
-0.289152811,374,1
-0.951086862,374,1
0.125159887,374,0
0.127086363,374,0
-0.677004928,374,1
0.32976687,375,0
0.236684816,375,1
0.376542452,375,0
-0.858951161,375,0
0.706042849,375,1
0.018373677,376,1
-0.587668413,376,1
0.807053929,376,0
-0.539717326,376,0
-0.639779049,376,0
-0.79915601,377,0
0.166670369,377,1
0.608857725,377,0
-0.954526802,377,1
-0.354183069,377,1
0.416608488,378,0
-0.574980237,378,0
0.521539418,378,1
-0.036812692,378,0
0.688454479,378,0
-0.151455413,379,1
0.405097128,379,1
-0.474790628,379,0
0.964340109,379,0
0.950752759,379,1
0.189622948,380,0
-0.541008318,380,1
-0.037490098,380,1
0.746296514,380,0
-0.33922338,380,0
0.451514124,381,1
-0.057469069,381,0
0.930685488,381,1
0.396414054,381,1
0.087489335,381,0
0.437357697,382,0
0.007203256,382,0
-0.188036011,382,0
-0.462229787,382,0
-0.977256536,382,0
-0.770561693,383,1
0.038836097,383,1
-0.237075812,383,0
0.47620326,383,0
-0.446905014,383,0
-0.887528811,384,0
-0.394140913,384,1
0.165102063,384,1
0.290729342,384,0
-0.758439075,384,0
-0.345247672,385,0
-0.130891808,385,0
-0.999359338,385,1
-0.526679159,385,1
-0.165550106,385,1
0.037270009,386,0
0.149309608,386,0
0.43101509,386,0
-0.056340964,386,0
-0.448660816,386,1
0.159310142,387,0
0.670822725,387,0
-0.347538355,387,0
0.604374794,387,1
0.659091732,387,1
0.816583424,388,0
-0.265344863,388,0
-0.626180152,388,0
-0.353581597,388,0
-0.615681482,388,1
0.644900138,389,0
0.776754882,389,0
0.767047021,389,0
-0.146676993,389,1
-0.324716504,389,0
-0.141673898,390,0
-0.100773779,390,1
-0.487722389,390,0
-0.522395919,390,0
-0.183860011,390,1
0.10332892,391,1
-0.19397549,391,1
0.918752302,391,0
-0.381479232,391,1
0.619098855,391,1
-0.037678735,392,0
0.481487969,392,1
0.421300639,392,0
0.359230414,392,0
0.56896155,392,0
-0.167586714,393,0
0.82817,393,0
-0.904282175,393,1
-0.67388173,393,1
0.546161145,393,0
0.131462102,394,1
0.115198525,394,1
0.82346851,394,0
-0.396088042,394,0
-0.504098366,394,1
0.810237356,395,0
0.611854505,395,0
0.602231653,395,0
-0.885782569,395,1
0.773705951,395,0
0.309145195,396,0
0.545194768,396,0
-0.471106568,396,1
-0.554019095,396,1
-0.602298135,396,1
-0.201241731,397,0
0.537096184,397,0
-0.943924143,397,0
-0.262729537,397,1
-0.159464175,397,0
-0.689894435,398,0
-0.924588882,398,0
-0.183577436,398,0
0.089358465,398,1
-0.607673129,398,0
0.122669719,399,0
-0.953249712,399,0
-0.463613989,399,0
0.679365829,399,0
-0.018546372,399,1
-0.077355872,400,0
-0.894345305,400,1
-0.812765032,400,0
0.295446659,400,0
-0.45045995,400,0
0.942861574,401,0
0.60026534,401,0
0.452742161,401,1
-0.189579176,401,1
0.91678868,401,0
0.965726572,402,1
-0.116765021,402,0
-0.136214238,402,1
-0.215045506,402,1
0.583188436,402,1
0.74882067,403,0
0.810480104,403,1
0.386721854,403,0
-0.998844947,403,0
0.57689004,403,0
0.659228242,404,0
-0.107594709,404,1
-0.705886269,404,1
-0.037989135,404,1
-0.611855753,404,1
0.197492055,405,0
0.169611185,405,1
0.034740359,405,0
0.711208024,405,0
0.57131603,405,1
-0.919181177,406,1
-0.287088126,406,1
0.759397645,406,0
-0.642524138,406,0
-0.825795168,406,0
0.861016118,407,0
-0.747298594,407,0
-0.539398175,407,0
0.729446158,407,0
0.226916782,407,1
-0.424790375,408,1
-0.937228969,408,0
0.568928674,408,0
-0.48023126,408,0
0.675652432,408,1
0.984538292,409,0
0.738811241,409,0
0.072882775,409,0
-0.257297367,409,0
0.585752104,409,1
0.279188227,410,0
0.412968776,410,1
0.003765496,410,0
-0.844307052,410,0
0.574723439,410,1
0.609858324,411,1
-0.118360732,411,0
-0.693073333,411,1
0.947238593,411,1
0.524086415,411,1
0.897178072,412,0
-0.772033737,412,0
0.756663546,412,0
-0.025176428,412,0
0.78223166,412,1
0.404071793,413,0
0.978204531,413,0
-0.255639825,413,0
0.263124355,413,1
-0.115072273,413,0
-0.418290765,414,0
0.433323529,414,0
-0.826338557,414,1
0.528612793,414,0
0.498137188,414,0
0.870957392,415,0
-0.134604016,415,1
0.995267789,415,0
0.099580734,415,0
-0.08976207,415,0
0.286724834,416,1
0.81630414,416,1
-0.640668477,416,0
0.511476497,416,1
0.36996904,416,0
0.055761654,417,1
-0.149827531,417,0
-0.042138896,417,1
0.689410136,417,0
-0.681042071,417,0
0.203995279,418,0
0.678330999,418,1
-0.244294763,418,1
0.70028342,418,0
0.049299659,418,0
-0.384299832,419,1
0.7717911,419,1
-0.770346237,419,1
-0.371653815,419,1
0.024162916,419,1
0.452035397,420,0
0.73603278,420,0
-0.478116044,420,1
0.918260046,420,0
0.983214799,420,0
-0.422152475,421,0
0.755655693,421,1
-0.09566089,421,0
-0.211082687,421,1
0.913330239,421,0
0.705597337,422,0
-0.313023269,422,0
-0.611120783,422,0
-0.687637906,422,0
0.483080763,422,0
0.272758799,423,0
-0.957909531,423,0
0.982580333,423,0
-0.705992785,423,1
-0.548047149,423,1
0.363099753,424,0
-0.36384794,424,0
0.947694229,424,0
-0.08274139,424,0
0.70547561,424,1
0.047110009,425,1
0.226780655,425,0
-0.302612783,425,1
0.613354411,425,1
0.367606084,425,1
-0.63912976,426,0
-0.488233658,426,1
0.444781635,426,1
-0.107112552,426,0
-0.998702768,426,1
0.500932485,427,0
0.39277843,427,0
0.104944547,427,1
0.103884235,427,1
0.509685543,427,0
-0.023944564,428,0
-0.835666615,428,1
-0.332116632,428,0
-0.593593104,428,0
-0.213900655,428,0
-0.123022535,429,0
0.39950235,429,0
-0.884619473,429,0
-0.932413233,429,0
0.151121147,429,0
-0.218068681,430,0
0.643225517,430,0
0.560853803,430,1
-0.104429983,430,0
-0.785880852,430,0
-0.899077253,431,1
-0.586808991,431,1
-0.19580161,431,1
0.190362371,431,0
-0.806430417,431,1
-0.605148286,432,0
-0.209249172,432,0
-0.353898125,432,0
-0.838723734,432,1
-0.085090303,432,0
-0.958918162,433,1
0.128599846,433,0
0.605663072,433,0
-0.75413157,433,0
0.204928836,433,1
-0.005017126,434,0
-0.755660159,434,0
0.003907409,434,0
-0.84206752,434,0
-0.175469612,434,0
-0.780666838,435,1
0.856341324,435,0
-0.408638598,435,1
-0.110444441,435,1
0.770405982,435,0
-0.080276314,436,0
0.295714382,436,0
0.631862816,436,1
-0.6616358,436,0
0.358113348,436,0
0.671822489,437,0
0.945795379,437,0
-0.835860986,437,1
-0.119351514,437,0
0.906536896,437,0
-0.814442109,438,0
-0.197785384,438,1
-0.857438057,438,0
0.847965999,438,1
0.276736442,438,1
-0.690743636,439,0
0.912849311,439,0
-0.024276097,439,1
-0.722218735,439,0
-0.390225691,439,0
-0.186740113,440,0
0.266800023,440,0
-0.166065793,440,1
-0.668120308,440,0
0.776328638,440,0
-0.779346529,441,0
-0.700990181,441,1
-0.657735351,441,0
0.949848915,441,1
0.92258539,441,1
-0.712467608,442,0
0.189794492,442,0
-0.466254284,442,0
0.69632138,442,0
-0.320669693,442,0
-0.554096057,443,0
0.665966622,443,0
-0.088669429,443,0
-0.204825349,443,1
-0.073367557,443,1
-0.930625525,444,0
-0.217201426,444,1
0.761910979,444,0
-0.110303768,444,1
0.015369629,444,0
0.232652602,445,0
0.455120076,445,1
-0.571878366,445,0
0.841763444,445,0
0.558868533,445,1
-0.217057858,446,0
0.92737868,446,1
-0.795935723,446,0
-0.048202025,446,1
-0.942487239,446,1
0.396857972,447,0
-0.233242411,447,0
0.166701735,447,0
-0.752896144,447,0
-0.029387154,447,1
0.278453089,448,0
0.345779004,448,0
-0.725457963,448,0
-0.045728997,448,0
-0.835122467,448,1
-0.615390541,449,0
0.741374699,449,1
-0.07084669,449,0
-0.069567284,449,0
0.776383393,449,1
0.874451296,450,1
0.431276998,450,1
-0.097717253,450,1
0.30743746,450,0
-0.577692066,450,1
-0.090638107,451,1
0.050961355,451,1
0.419672156,451,1
0.41769681,451,1
-0.957598719,451,0
0.142126885,452,0
-0.054767363,452,1
0.219820774,452,0
-0.865781457,452,1
-0.672122641,452,0
-0.314857419,453,0
-0.660851737,453,1
-0.838573911,453,0
-0.075207094,453,0
0.795026354,453,1
-0.604366448,454,0
-0.508995392,454,0
0.360662146,454,1
-0.374912119,454,0
-0.07786598,454,0
0.783284619,455,1
-0.127909615,455,0
0.583925402,455,1
-0.091205765,455,1
-0.268076781,455,1
-0.582642092,456,0
-0.95659933,456,0
0.698941331,456,0
0.59741316,456,0
0.048186132,456,0
-0.291110452,457,1
-0.227679717,457,0
-0.519758183,457,0
0.683624821,457,1
-0.410285412,457,1
0.149148117,458,0
-0.737066507,458,0
0.857972151,458,0
-0.844068564,458,0
-0.956810935,458,0
-0.688582731,459,0
-0.739959285,459,0
0.721253056,459,1
0.366094433,459,0
-0.704115779,459,0
-0.408879767,460,1
-0.25395956,460,0
0.484721356,460,1
0.400026199,460,1
0.304839163,460,0
0.344155614,461,0
-0.507995761,461,1
-0.948705744,461,1
0.922799822,461,0
0.856183106,461,0
0.591120862,462,1
0.141230444,462,0
-0.546774071,462,0
0.68254232,462,1
-0.535193973,462,0
-0.65139175,463,1
0.253332255,463,0
-0.346012802,463,1
-0.945730878,463,0
-0.212019463,463,0
-0.279392982,464,1
0.48568595,464,1
-0.318919446,464,1
-0.77794791,464,0
-0.216820493,464,0
-0.368187943,465,0
0.989684688,465,0
0.468137159,465,1
-0.301025069,465,1
0.726134702,465,0
0.625586486,466,0
-0.634682217,466,1
-0.891638531,466,1
0.842083598,466,0
-0.885647393,466,1
-0.105497224,467,0
0.775225335,467,0
-0.152609943,467,0
-0.002013874,467,0
0.499213692,467,1
-0.231184948,468,1
0.619058892,468,1
-0.478909833,468,0
-0.551756425,468,1
-0.307806133,468,1
0.612730531,469,0
-0.588428762,469,1
-0.657360769,469,1
-0.355100397,469,1
0.598288456,469,1
0.368072233,470,1
-0.404176136,470,0
-0.579978511,470,0
-0.568664607,470,0
0.780499739,470,0
0.710408782,471,1
-0.37229043,471,1
0.361843643,471,0
-0.934202727,471,1
-0.776766478,471,0
-0.095735015,472,1
0.615825056,472,0
0.38104333,472,1
-0.210859098,472,0
0.607376654,472,1
0.43025633,473,0
-0.907138253,473,1
0.352433769,473,0
-0.298579037,473,0
-0.667933541,473,0
0.772418595,474,1
-0.091416196,474,1
0.612724482,474,0
-0.018706505,474,1
0.516874929,474,0
-0.335816634,475,1
-0.37621842,475,0
-0.953884427,475,0
-0.542261091,475,1
-0.38831343,475,1
0.078017557,476,1
0.376061796,476,0
0.397551833,476,0
0.666008222,476,0
-0.27604095,476,0
0.747854225,477,1
-0.105224109,477,1
0.524630371,477,1
0.649130507,477,0
-0.159832187,477,1
0.541065149,478,1
-0.270470289,478,1
-0.146700101,478,0
-0.43859821,478,0
-0.518548686,478,0
0.652149203,479,0
0.57669773,479,0
-0.453804259,479,1
-7.65E-05,479,0
0.161266452,479,1
-0.180306667,480,0
0.646713281,480,1
0.474099718,480,0
0.280472582,480,0
-0.071812006,480,0
0.148149092,481,1
0.926299466,481,1
-0.325401626,481,1
-0.795641841,481,1
-0.756377573,481,1
-0.82761357,482,1
-0.218018568,482,0
-0.812559952,482,0
-0.608144834,482,0
0.93429808,482,1
0.11088513,483,0
-0.382863656,483,1
0.025148789,483,0
0.259666524,483,1
-0.263522225,483,1
-0.816484693,484,0
0.438042278,484,1
-0.498475218,484,0
0.854226212,484,1
0.201366136,484,0
0.044267472,485,0
0.574275308,485,1
0.411513196,485,0
0.871746514,485,0
-0.695155828,485,1
-0.324741937,486,1
-0.079657916,486,0
0.093294817,486,0
0.024708953,486,1
0.621923855,486,0
0.353343282,487,1
-0.793110155,487,0
0.299461369,487,1
-0.125586189,487,0
0.138097272,487,1
-0.039761633,488,0
0.304566356,488,1
0.982176454,488,1
-0.624665248,488,1
-0.153984783,488,0
0.151421196,489,0
0.200666938,489,1
-0.896387769,489,1
0.561906388,489,0
0.637191394,489,0
-0.572818344,490,1
0.506054642,490,1
0.309912142,490,0
-0.039495092,490,1
0.037447544,490,1
0.908575918,491,1
-0.732658131,491,1
-0.416469123,491,1
-0.195036998,491,1
0.796751562,491,0
0.566662007,492,0
0.516784423,492,1
0.386068686,492,0
0.971450378,492,1
0.614589925,492,0
0.795569776,493,0
-0.284830674,493,1
0.553620627,493,0
-0.747256548,493,0
0.439943133,493,0
0.539888565,494,1
0.406648668,494,0
-0.932373731,494,0
0.612143315,494,0
-0.642885495,494,0
0.554729905,495,1
-0.488402191,495,0
0.770006119,495,1
0.945868066,495,1
-0.111649272,495,1
0.725842244,496,0
0.923285866,496,0
-0.165485255,496,1
-0.020464086,496,0
0.964690479,496,0
-0.808377402,497,1
-0.818998621,497,0
0.797760581,497,0
-0.270920249,497,0
-0.845122705,497,0
-0.989713514,498,0
0.030571999,498,1
-0.658211176,498,0
-0.603779136,498,1
0.016595912,498,0
0.80898047,499,1
-0.354547423,499,0
0.494092228,499,0
0.059162316,499,1
-0.505207739,499,0
-0.734743321,500,0
0.713622772,500,0
0.335985412,500,1
0.172513938,500,0
0.084937514,500,0
